Date,Conference,Game_Notes,Away_Team,Away_Team_Link,Away_Score,Home_Team,Home_Team_Link,Home_Score,OT,Box_Link,Metrics_Link,Day,Game_ID
2024-10-11,Non-Conference,,Lindenwood,/reports/team/Lindenwood/433,,Wisconsin,/reports/team/Wisconsin/58,,,,,Friday,2024-10-11_Wisconsin_Lindenwood
2024-10-11,Non-Conference,,Northern Michigan,/reports/team/Northern-Michigan/42,,Colorado College,/reports/team/Colorado-College/16,,,,,Friday,2024-10-11_Colorado College_Northern Michigan
2024-10-11,Non-Conference,,Union,/reports/team/Union/54,,Stonehill,/reports/team/Stonehill/422,,,,,Friday,2024-10-11_Stonehill_Union
2024-10-11,Non-Conference,,Boston College,/reports/team/Boston-College/9,,Michigan State,/reports/team/Michigan-State/32,,,,,Friday,2024-10-11_Michigan State_Boston College
2024-10-11,Non-Conference,,Merrimack,/reports/team/Merrimack/29,,Minnesota State,/reports/team/Minnesota-State/35,,,,,Friday,2024-10-11_Minnesota State_Merrimack
2024-10-11,Non-Conference,,Ferris State,/reports/team/Ferris-State/21,,Western Michigan,/reports/team/Western-Michigan/57,,,,,Friday,2024-10-11_Western Michigan_Ferris State
2024-10-11,Non-Conference,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,Miami,/reports/team/Miami/30,,,,,Friday,2024-10-11_Miami_Alaska-Anchorage
2024-10-11,Non-Conference,,Connecticut,/reports/team/Connecticut/17,,Holy Cross,/reports/team/Holy-Cross/23,,,,,Friday,2024-10-11_Holy Cross_Connecticut
2024-10-11,Non-Conference,,American Int'l,/reports/team/American-Intl/5,,Ohio State,/reports/team/Ohio-State/44,,,,,Friday,2024-10-11_Ohio State_American Int'l
2024-10-11,Non-Conference,,Michigan,/reports/team/Michigan/31,,Arizona State,/reports/team/Arizona-State/61,,,,,Friday,2024-10-11_Arizona State_Michigan
2024-10-11,Non-Conference,,Sacred Heart,/reports/team/Sacred-Heart/51,,Colgate,/reports/team/Colgate/15,,,,,Friday,2024-10-11_Colgate_Sacred Heart
2024-10-11,Non-Conference,,Rensselaer,/reports/team/Rensselaer/48,,Canisius,/reports/team/Canisius/13,,,,,Friday,2024-10-11_Canisius_Rensselaer
2024-10-11,Non-Conference,,Vermont,/reports/team/Vermont/55,,St. Thomas,/reports/team/St-Thomas/63,,,,,Friday,2024-10-11_St. Thomas_Vermont
2024-10-11,Non-Conference,,Notre Dame,/reports/team/Notre-Dame/43,,St. Lawrence,/reports/team/St-Lawrence/53,,,,,Friday,2024-10-11_St. Lawrence_Notre Dame
2024-10-11,Non-Conference,,Niagara,/reports/team/Niagara/39,,Clarkson,/reports/team/Clarkson/14,,,,,Friday,2024-10-11_Clarkson_Niagara
2024-10-11,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Augustana,/reports/team/Augustana/64,,,,,Friday,2024-10-11_Augustana_Long Island
2024-10-11,Non-Conference,,Alaska,/reports/team/Alaska/4,,Michigan Tech,/reports/team/Michigan-Tech/33,,,,,Friday,2024-10-11_Michigan Tech_Alaska
2024-10-11,Non-Conference,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,,,,Friday,2024-10-11_Mass.-Lowell_Minnesota-Duluth
2024-10-11,Non-Conference,,Bemidji State,/reports/team/Bemidji-State/7,,St. Cloud State,/reports/team/St-Cloud-State/52,,,,/schedules/radiotv.php?type=tv&tvid=169,Friday,2024-10-11_St. Cloud State_Bemidji State
2024-10-11,Exhibition,,Lake Superior,/reports/team/Lake-Superior/24,,US Under-18,,,,,,Friday,2024-10-11_US Under-18_Lake Superior
2024-10-11,Exhibition,,Simon Fraser,,,Robert Morris,/reports/team/Robert-Morris/50,,,,,Friday,2024-10-11_Robert Morris_Simon Fraser
2024-10-11,Atlantic Hockey,,RIT,/reports/team/RIT/49,,Mercyhurst,/reports/team/Mercyhurst/28,,,,,Friday,2024-10-11_Mercyhurst_RIT
2024-10-12,"Ice Breaker (at Orleans Arena, Paradise, Nev.)",,Air Force,/reports/team/Air-Force/1,,UNO/UMass,,,,,,Saturday,2024-10-12_UNO/UMass_Air Force
2024-10-12,"Ice Breaker (at Orleans Arena, Paradise, Nev.)",,Massachusetts,/reports/team/Massachusetts/27,,Minn./Air Force,,,,,,Saturday,2024-10-12_Minn./Air Force_Massachusetts
2024-10-12,"Ice Breaker (at Orleans Arena, Paradise, Nev.)",,Minnesota,/reports/team/Minnesota/34,,UMass/UNO,,,,,,Saturday,2024-10-12_UMass/UNO_Minnesota
2024-10-12,Non-Conference,,Stonehill,/reports/team/Stonehill/422,,Northeastern,/reports/team/Northeastern/41,,,,,Saturday,2024-10-12_Northeastern_Stonehill
2024-10-12,Non-Conference,,Lindenwood,/reports/team/Lindenwood/433,,Wisconsin,/reports/team/Wisconsin/58,,,,,Saturday,2024-10-12_Wisconsin_Lindenwood
2024-10-12,Non-Conference,,Northern Michigan,/reports/team/Northern-Michigan/42,,Colorado College,/reports/team/Colorado-College/16,,,,,Saturday,2024-10-12_Colorado College_Northern Michigan
2024-10-12,Non-Conference,,Boston College,/reports/team/Boston-College/9,,Michigan State,/reports/team/Michigan-State/32,,,,,Saturday,2024-10-12_Michigan State_Boston College
2024-10-12,Non-Conference,,Penn State,/reports/team/Penn-State/60,,Quinnipiac,/reports/team/Quinnipiac/47,,,,,Saturday,2024-10-12_Quinnipiac_Penn State
2024-10-12,Non-Conference,,Merrimack,/reports/team/Merrimack/29,,Minnesota State,/reports/team/Minnesota-State/35,,,,,Saturday,2024-10-12_Minnesota State_Merrimack
2024-10-12,Non-Conference,,Western Michigan,/reports/team/Western-Michigan/57,,Ferris State,/reports/team/Ferris-State/21,,,,,Saturday,2024-10-12_Ferris State_Western Michigan
2024-10-12,Non-Conference,,Holy Cross,/reports/team/Holy-Cross/23,,Connecticut,/reports/team/Connecticut/17,,,,,Saturday,2024-10-12_Connecticut_Holy Cross
2024-10-12,Non-Conference,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,,Miami,/reports/team/Miami/30,,,,,Saturday,2024-10-12_Miami_Alaska-Anchorage
2024-10-12,Non-Conference,,American Int'l,/reports/team/American-Intl/5,,Ohio State,/reports/team/Ohio-State/44,,,,,Saturday,2024-10-12_Ohio State_American Int'l
2024-10-12,Non-Conference,,Michigan,/reports/team/Michigan/31,,Arizona State,/reports/team/Arizona-State/61,,,,,Saturday,2024-10-12_Arizona State_Michigan
2024-10-12,Non-Conference,,Sacred Heart,/reports/team/Sacred-Heart/51,,Colgate,/reports/team/Colgate/15,,,,,Saturday,2024-10-12_Colgate_Sacred Heart
2024-10-12,Non-Conference,,Vermont,/reports/team/Vermont/55,,St. Thomas,/reports/team/St-Thomas/63,,,,,Saturday,2024-10-12_St. Thomas_Vermont
2024-10-12,Non-Conference,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,,Mass.-Lowell,/reports/team/Mass-Lowell/26,,,,,Saturday,2024-10-12_Mass.-Lowell_Minnesota-Duluth
2024-10-12,Non-Conference,,St. Cloud State,/reports/team/St-Cloud-State/52,,Bemidji State,/reports/team/Bemidji-State/7,,,,,Saturday,2024-10-12_Bemidji State_St. Cloud State
2024-10-12,Non-Conference,,Long Island,/reports/team/Long-Island/62,,Augustana,/reports/team/Augustana/64,,,,,Saturday,2024-10-12_Augustana_Long Island
2024-10-12,Non-Conference,US Hockey Hall of Fame game,Providence,/reports/team/Providence/46,,North Dakota,/reports/team/North-Dakota/40,,,,,Saturday,2024-10-12_North Dakota_Providence
2024-10-12,Non-Conference,,Alaska,/reports/team/Alaska/4,,Michigan Tech,/reports/team/Michigan-Tech/33,,,,,Saturday,2024-10-12_Michigan Tech_Alaska
2024-10-12,Non-Conference,,Notre Dame,/reports/team/Notre-Dame/43,,Clarkson,/reports/team/Clarkson/14,,,,,Saturday,2024-10-12_Clarkson_Notre Dame
2024-10-12,Non-Conference,,Union,/reports/team/Union/54,,Boston University,/reports/team/Boston-University/10,,,,,Saturday,2024-10-12_Boston University_Union
2024-10-12,Non-Conference,,Niagara,/reports/team/Niagara/39,,St. Lawrence,/reports/team/St-Lawrence/53,,,,,Saturday,2024-10-12_St. Lawrence_Niagara
2024-10-12,Non-Conference,,Rensselaer,/reports/team/Rensselaer/48,,Canisius,/reports/team/Canisius/13,,,,,Saturday,2024-10-12_Canisius_Rensselaer
2024-10-12,Non-Conference,,Bentley,/reports/team/Bentley/8,,New Hampshire,/reports/team/New-Hampshire/38,,,,,Saturday,2024-10-12_New Hampshire_Bentley
2024-10-12,Exhibition,,Simon Fraser,,,Lake Superior,/reports/team/Lake-Superior/24,,,,,Saturday,2024-10-12_Lake Superior_Simon Fraser
