City,State_Province,Country,Player_Count,Latitude,Longitude
Mansfield,Massachusetts,USA,2,42.03345650000001,-71.2190578
Maple Grove,Minnesota,USA,10,45.0724642,-93.4557877
Maplewood,Minnesota,USA,1,44.9530215,-92.9952153
Marblehead,Massachusetts,USA,1,42.49995819999999,-70.8578024
Marcellus,New York,USA,2,42.9828438,-76.3404867
Marine City,Michigan,USA,2,42.7194778,-82.492132
Markham,Ontario,Canada,4,43.8599076,-79.3349945
Marlton,New Jersey,USA,2,39.8912248,-74.9218324
Marquette,Michigan,USA,1,46.5436199,-87.3953713
Mars,Pennsylvania,USA,2,40.6958996,-80.0117254
Marshfield,Massachusetts,USA,1,42.0919178,-70.7102896
Martensville,Saskatchewan,Canada,1,52.29312119999999,-106.6578378
Martin,Slovakia,Slovakia,1,49.0616613,18.9190235
Marysville,Michigan,USA,3,42.9125305,-82.4868599
Maskinongé,Quebec,Canada,1,46.2281262,-73.0165298
Maynard,Massachusetts,USA,1,42.4334903,-71.4495058
McFarland,Wisconsin,USA,1,43.0124984,-89.2898397
McKees Rocks,Pennsylvania,USA,1,40.4656244,-80.0656106
Mechanicsburg,Pennsylvania,USA,1,40.2132692,-77.0080309
Medicine Hat,Alberta,Canada,3,50.0290218,-110.7031976
Melbourne,Florida,USA,1,28.0794398,-80.6078048
Memphis,Tennessee,USA,1,35.1485812,-90.0518955
Mendham,New Jersey,USA,1,40.7875113,-74.5636682
Mendota Heights,Minnesota,USA,5,44.8835768,-93.1382749
Menomonie,Wisconsin,USA,1,44.8755183,-91.9193422
Mesa,Arizona,USA,1,33.4151843,-111.8314724
Metcalfe,Ontario,Canada,1,45.2340408,-75.4718279
Methuen,Massachusetts,USA,1,42.7262016,-71.1908924
Middlebury,Vermont,USA,1,44.0151433,-73.16695539999999
Middleton,Massachusetts,USA,3,42.59509389999999,-71.0161643
Middleton,Wisconsin,USA,1,43.09721740000001,-89.5042876
Middletown,New Jersey,USA,4,40.3937384,-74.1022772
Midhurst,Ontario,Canada,1,44.4471375,-79.7302158
Midland,Michigan,USA,1,43.6155825,-84.2472116
Midlothian,Virginia,USA,1,37.5061069,-77.6490005
Milestone,Saskatchewan,Canada,1,49.99152609999999,-104.5157548
Mill Bay,British Columbia,Canada,2,48.6505297,-123.5571899
Milton,Georgia,USA,1,34.0891899,-84.3428857
Milton,Massachusetts,USA,3,42.2495321,-71.0661653
Milwaukee,Wisconsin,USA,3,43.0410344,-87.9096783
Mindoro,Wisconsin,USA,1,44.0210739,-91.10180629999999
Minneapolis,Minnesota,USA,6,44.977753,-93.2650108
Minnetonka,Minnesota,USA,6,44.937858,-93.4669177
Minnetrista,Minnesota,USA,2,44.938296,-93.7177406
Minot,North Dakota,USA,3,48.2329668,-101.2922906
Minsk,Belarus,Belarus,2,53.9006011,27.558972
Mirabel,Quebec,Canada,1,45.65189590000001,-74.09016960000001
Mission,British Columbia,Canada,1,49.1329272,-122.3261603
Mission Viejo,California,USA,1,33.5968913,-117.6581562
Mississauga,Ontario,Canada,12,43.5852972,-79.64498379999999
Mokena,Illinois,USA,1,41.5261437,-87.8892189
Monroe,Michigan,USA,1,41.9164343,-83.3977101
Monticello,Minnesota,USA,1,45.3055201,-93.7941378
Montreal,Quebec,Canada,1,45.5018869,-73.56739189999999
Montréal,Quebec,Canada,8,45.5018869,-73.56739189999999
Moorestown,New Jersey,USA,2,39.96353209999999,-74.95058019999999
Moorhead,Minnesota,USA,6,46.8737648,-96.76780389999999
Moose Jaw,Saskatchewan,Canada,1,50.3915811,-105.5348562
Mora,Sweden,Sweden,1,61.004878,14.537003
Morganville,New Jersey,USA,1,40.3828811,-74.2413102
Morris Plains,New Jersey,USA,1,40.8297312,-74.4779372
Morristown,New Jersey,USA,1,40.7922983,-74.4763123
Morton Grove,Illinois,USA,1,42.0405852,-87.78256209999999
Moscow,Russia,Russia,2,55.755826,37.6173
Moskva,Russia,Russia,1,55.755826,37.6173
Mounds View,Minnesota,USA,1,45.1049656,-93.2085582
Mount Brydges,Ontario,Canada,1,42.9096845,-81.4958601
Mount Laurel,New Jersey,USA,1,39.92415159999999,-74.94999659999999
Märsta,Sweden,Sweden,1,59.6196463,17.8555094
Nacka,Sweden,Sweden,1,59.3092328,18.2705343
Nanaimo,British Columbia,Canada,2,49.1658836,-123.9400647
Naperville,Illinois,USA,3,41.7508391,-88.1535352
Nashville,Tennessee,USA,3,36.1626638,-86.7816016
Natick,Massachusetts,USA,1,42.2775281,-71.3468091
Needham,Massachusetts,USA,3,42.2809285,-71.23775479999999
Nelson,British Columbia,Canada,1,49.4928119,-117.2948343
Nepean,Ontario,Canada,1,45.33490459999999,-75.7241006
Neshanic Station,New Jersey,USA,1,40.5083341,-74.7296815
New Canaan,Connecticut,USA,2,41.146763,-73.4948445
New Hartford,New York,USA,1,43.073403,-75.2876661
New Hope,Pennsylvania,USA,1,40.36427279999999,-74.9512785
New Lenox,Illinois,USA,1,41.5119761,-87.9656098
New Norway,Alberta,Canada,1,52.8688539,-112.9508395
New Rochelle,New York,USA,1,40.9200244,-73.78627139999999
New Westminster,British Columbia,Canada,1,49.2057179,-122.910956
New York,New York,USA,2,40.7127753,-74.0059728
Newbury,Massachusetts,USA,1,42.7649497,-70.8714528
Newbury Park,California,USA,1,34.1805403,-118.9070887
Newburyport,Massachusetts,USA,2,42.8125913,-70.87727509999999
Newmarket,Ontario,Canada,4,44.05918700000001,-79.46125599999999
Newport Beach,California,USA,3,33.6041944,-117.8738554
Newton,Massachusetts,USA,1,42.3370413,-71.20922139999999
Niagara-on-the-Lake,Ontario,Canada,1,43.2549988,-79.0772616
Nisswa,Minnesota,USA,1,46.5205224,-94.2886089
Nitra,Slovakia,Slovakia,1,48.3061414,18.076376
Nobelton,Ontario,Canada,1,43.9021887,-79.6526997
Nobleton,Ontario,Canada,1,43.9021887,-79.6526997
Nolensville,Tennessee,USA,1,35.9522852,-86.6694413
Norfolk,Massachusetts,USA,1,42.1195426,-71.3250563
Norrkoping,Sweden,Sweden,1,58.587745,16.192421
Norrtälje,Sweden,Sweden,1,59.7595841,18.7013584
North Andover,Massachusetts,USA,2,42.69870239999999,-71.1350575
North Attleborough,Massachusetts,USA,2,41.9828721,-71.3288956
North Barrington,Illinois,USA,1,42.207802,-88.1406349
North Battleford,Saskatchewan,Canada,1,52.7764752,-108.2974555
North Bay,Ontario,Canada,1,46.3091152,-79.4608204
North Branch,Minnesota,USA,1,45.5102135,-92.99310539999999
North Delta,British Columbia,Canada,1,49.171634,-122.910981
North Reading,Massachusetts,USA,4,42.5750939,-71.0786653
North Tonawanda,New York,USA,1,43.038668,-78.8642033
North Vancouver,British Columbia,Canada,14,49.3199816,-123.0724139
Northbrook,Illinois,USA,4,42.1275267,-87.82895479999999
Northfield,Illinois,USA,1,42.09975,-87.7808967
Northport,New York,USA,1,40.9009313,-73.3431727
Northville,Michigan,USA,7,42.4311464,-83.4832692
Norwalk,Connecticut,USA,1,41.1138517,-73.4076534
Norwell,Massachusetts,USA,1,42.1573988,-70.81784999999999
Notre-Dame-de-l'Île-Perrot,Quebec,Canada,1,45.377973,-73.9303913
Nottingham,New Hampshire,USA,1,43.1145285,-71.099784
Novi,Michigan,USA,1,42.48059,-83.4754913
O'Fallon,Missouri,USA,1,38.8106075,-90.69984769999999
Oak Lake,Manitoba,Canada,1,49.7661914,-100.6308589
Oak Ridge,New Jersey,USA,1,41.0463617,-74.48568519999999
Oakbank,Manitoba,Canada,1,49.9380329,-96.8424423
Oakland,Michigan,USA,1,42.7566309,-83.13726609999999
Oakville,Ontario,Canada,11,43.467517,-79.6876659
Oceanport,New Jersey,USA,1,40.3106382,-74.0230868
Oceanside,California,USA,1,33.1976677,-117.3787563
Odenton,Maryland,USA,1,39.0839981,-76.7002462
Ogre,Latvia,Latvia,1,56.8138328,24.6060417
Okemos,Michigan,USA,1,42.722084,-84.42752139999999
Okotoks,Alberta,Canada,3,50.7255163,-113.9749127
Old Brookville,New York,USA,2,40.8320441,-73.6048493
Old Greenwich,Connecticut,USA,2,41.0232624,-73.5652049
Old Tappan,New Jersey,USA,1,41.0141482,-73.98137009999999
Oldwick,New Jersey,USA,2,40.6726219,-74.7492287
Orange,California,USA,1,33.7879085,-117.855281
Orange Park,Florida,USA,2,30.1660736,-81.706484
Orangeville,Ontario,Canada,1,43.9199788,-80.0943113
Orchard Park,New York,USA,2,42.76755929999999,-78.7439189
Orleans,Ontario,Canada,1,45.4558019,-75.5047333
Orono,Minnesota,USA,3,44.97135189999999,-93.6044033
Oslo,Norway,Norway,2,59.9138688,10.7522454
Osprey,Florida,USA,1,27.1961627,-82.4903748
Ostrava,Czech Republic,Czech Republic,1,49.8209226,18.2625243
Ottawa,Ontario,Canada,10,45.4200572,-75.7003397
Ottawa Lake,Michigan,USA,1,41.7640537,-83.7492084
Oulu,Finland,Finland,2,65.0120888,25.4650773
Outremont,Quebec,Canada,1,45.5175945,-73.6109554
Owatonna,Minnesota,USA,1,44.0879297,-93.2260184
Owen Sound,Ontario,Canada,1,44.5690305,-80.9405602
Oxford,Michigan,USA,1,42.8247607,-83.2649576
Oyster Bay,New York,USA,1,40.8655816,-73.5322797
Palatine,Illinois,USA,1,42.1103041,-88.03424000000001
Palm Beach Gardens,Florida,USA,1,26.8396096,-80.1019144
Palos Heights,Illinois,USA,1,41.6680885,-87.7964416
Paoli,Pennsylvania,USA,1,40.0419021,-75.4876445
Paradise,Newfoundland and Labrador,Canada,1,47.5274603,-52.873136
Paradise Valley,Arizona,USA,1,33.5311541,-111.9426452
Parker,Colorado,USA,3,39.5186002,-104.7613633
Parkland,Florida,USA,1,26.3107774,-80.25322489999999
Pearl River,New York,USA,2,41.0589855,-74.0218063
Pendleton,New York,USA,1,43.0870018,-78.7278101
Penticton,British Columbia,Canada,1,49.4991381,-119.5937077
Peoria,Illinois,USA,1,40.6926929,-89.59277829999999
Perry Hall,Maryland,USA,1,39.4126073,-76.463574
Peterborough,Ontario,Canada,1,44.3047061,-78.3199606
Philadelphia,Pennsylvania,USA,5,39.9525839,-75.1652215
Phoenix,Arizona,USA,3,33.4482266,-112.0776781
Pickering,Ontario,Canada,1,43.83841169999999,-79.0867579
Pierrefonds,Quebec,Canada,1,45.4688309,-73.8755827
Pinckney,Michigan,USA,1,42.4567013,-83.9463358
Pittsboro,Indiana,USA,2,39.8638493,-86.4670776
Pittsburgh,Pennsylvania,USA,6,40.4386612,-79.99723519999999
Pittsford,New York,USA,3,43.0906186,-77.5149969
Plainfield,Illinois,USA,2,41.6125345,-88.2024208
Plano,Texas,USA,1,33.0216577,-96.6979973
Pleasantville,Ohio,USA,1,39.8097864,-82.5221031
Plenty,Saskatchewan,Canada,1,51.7833231,-108.6448675
Plymouth,Massachusetts,USA,3,41.9584457,-70.6672621
Plymouth,Michigan,USA,5,42.3714253,-83.4702132
Plymouth,Minnesota,USA,5,45.0105194,-93.4555093
Point Pleasant Beach,New Jersey,USA,1,40.0917532,-74.0497287
Pointe-Claire,Quebec,Canada,2,45.4719655,-73.7990191
Pomfret,Connecticut,USA,1,41.8975977,-71.9625736
Pomona,New York,USA,2,41.1912507,-74.05644989999999
Ponoka,Alberta,Canada,1,52.6759035,-113.5833723
Poprad,Slovakia,Slovakia,1,49.0511221,20.295414
Port Huron,Michigan,USA,2,42.9708634,-82.42491419999999
Port McNeill,British Columbia,Canada,1,50.590044,-127.0863356
Port Moody,British Columbia,Canada,4,49.2849107,-122.8677562
Portage,Manitoba,Canada,1,49.97311269999999,-98.2924804
Portage la Prairie,Manitoba,Canada,1,49.97311269999999,-98.2924804
Potomac,Maryland,USA,1,39.0181651,-77.2085914
Potomac Falls,Virginia,USA,1,39.03652599999999,-77.4001943
Pottstown,Pennsylvania,USA,1,40.2453741,-75.6496302
Praha,Czech Republic,Czech Republic,5,50.0755381,14.4378005
Prince Albert,Saskatchewan,Canada,1,53.2033494,-105.7530705
Prince George,British Columbia,Canada,1,53.9170641,-122.7496693
Prince Rupert,British Columbia,Canada,1,54.3150367,-130.3208187
Princeton,Massachusetts,USA,1,42.4487019,-71.877296
Princeton,New Jersey,USA,1,40.3503931,-74.6571416
Prior Lake,Minnesota,USA,2,44.7132969,-93.4227274
Purchase,New York,USA,1,41.0400135,-73.7144477
Pyhäselkä,Finland,Finland,1,62.4326336,29.9694696
Quechee,Vermont,USA,1,43.646227,-72.4186105
Quincy,Massachusetts,USA,1,42.2513961,-71.00237369999999
Québec,Quebec,Canada,5,46.8130816,-71.20745959999999
Raleigh,North Carolina,USA,3,35.7795897,-78.6381787
Raynham,Massachusetts,USA,1,41.9487077,-71.0731162
Red Bank,New Jersey,USA,2,40.3508977,-74.0702853
Red Deer,Alberta,Canada,5,52.2690328,-113.8114955
Redwood Meadows,Alberta,Canada,1,50.9876643,-114.5093159
Regina,Saskatchewan,Canada,3,50.4452112,-104.6188944
Richfield,Minnesota,USA,1,44.8832982,-93.28300209999999
Richmond,British Columbia,Canada,6,49.1665898,-123.133569
Richmond,Ontario,Canada,1,45.1943631,-75.8388276
Richmond Hill,Ontario,Canada,3,43.8828401,-79.4402808
Ridgefield,Connecticut,USA,1,41.28406349999999,-73.4975412
Ridgewood,New Jersey,USA,1,40.9786143,-74.11321149999999
Riga,Latvia,Latvia,11,56.9676941,24.1056221
Riihimäki,Finland,Finland,1,60.7407537,24.7511362
River Falls,Wisconsin,USA,1,44.8596311,-92.62549659999999
River Forest,Illinois,USA,2,41.8939617,-87.81984779999999
Riverside,Connecticut,USA,1,41.0337666,-73.5784843
Riverside,Ontario,Canada,1,42.3254,-82.94894099999999
Riverview,New Brunswick,Canada,1,46.0521302,-64.8029894
Robbinsdale,Minnesota,USA,1,45.032187,-93.3385614
Robbinsville,New Jersey,USA,1,40.2162271,-74.62011319999999
Rochester,Minnesota,USA,5,44.0193287,-92.45883270000002
Rochester,New York,USA,5,43.15657789999999,-77.6088465
Rochester Hills,Michigan,USA,1,42.65836609999999,-83.1499322
Rockford,Minnesota,USA,1,45.0872861,-93.74150929999999
Rockville Centre,New York,USA,1,40.65871380000001,-73.6412406
Rocky Point,New York,USA,1,40.9525987,-72.9253805
Rogers,Minnesota,USA,2,45.1878015,-93.5525206
Roseau,Minnesota,USA,3,48.8460926,-95.762766
Rosemount,Minnesota,USA,8,44.7394103,-93.12577230000001
Roseville,Minnesota,USA,1,45.0060767,-93.15661070000002
Royal Oak,Michigan,USA,2,42.4894801,-83.1446485
Sabile,Latvia,Latvia,1,57.0455148,22.572954
Saint Petersburg,Russia,Russia,1,59.9310584,30.3609097
Saint-Lazare,Quebec,Canada,1,45.39981299999999,-74.137765
Saline,Michigan,USA,1,42.1667072,-83.7816075
San Diego,California,USA,7,32.715738,-117.1610838
San Jose,California,USA,7,37.33874,-121.8852525
Sandy Springs,Georgia,USA,1,33.9304352,-84.3733147
Sanford,Florida,USA,1,28.8028612,-81.269453
Santa Clarita,California,USA,1,34.3916641,-118.542586
Sartell,Minnesota,USA,3,45.6216318,-94.2069365
Saskatoon,Saskatchewan,Canada,6,52.157902,-106.6701577
Saugus,Massachusetts,USA,1,42.4582875,-71.02386229999999
Sault Ste. Marie,Michigan,USA,1,46.49771150000001,-84.3475876
Sault Ste. Marie,Ontario,Canada,2,46.5136494,-84.33575259999999
Savage,Minnesota,USA,2,44.7647329,-93.3591147
Sayreville,New Jersey,USA,1,40.4648065,-74.3138334
Scarborough,Ontario,Canada,1,43.7764258,-79.2317521
Scarsdale,New York,USA,1,41.0050977,-73.7845768
Schweinfurt,Germany,Germany,1,50.0494345,10.2200758
Scituate,Massachusetts,USA,1,42.1967833,-70.7687487
Scottsdale,Arizona,USA,4,33.4948764,-111.9216734
Seaforth,Ontario,Canada,1,43.5534346,-81.3934049
Seinäjoki,Finland,Finland,2,62.787735,22.8504337
Sewell,New Jersey,USA,1,39.7662167,-75.1441926
Shakopee,Minnesota,USA,1,44.7973962,-93.5272861
Sharon,Connecticut,USA,1,41.8793754,-73.4768697
Shavertown,Pennsylvania,USA,1,41.31994830000001,-75.9380482
Shelby Township,Michigan,USA,2,42.6841189,-83.03443659999999
Shelton,Connecticut,USA,1,41.3164856,-73.0931641
Sherborn,Massachusetts,USA,1,42.23898570000001,-71.3697813
Sherbrooke,Quebec,Canada,3,45.4042669,-71.89367399999999
Sherburn,Minnesota,USA,1,43.6546148,-94.7268677
Sherwood,Oregon,USA,1,45.3569341,-122.8410659
Sherwood Park,Alberta,Canada,4,53.5412755,-113.2957634
Shoreview,Minnesota,USA,2,45.0791325,-93.14716670000001
Sigulda,Latvia,Latvia,1,57.15402899999999,24.8543364
Silver Spring,Maryland,USA,2,38.99066570000001,-77.026088
Sioux Falls,South Dakota,USA,2,43.5460223,-96.731265
Skaneateles,New York,USA,3,42.947011,-76.42910169999999
Skellefteå,Sweden,Sweden,1,64.750244,20.950917
Skokie,Illinois,USA,1,42.0324025,-87.7416246
Smithtown,New York,USA,2,40.854906,-73.1954295
Soldotna,Alaska,USA,1,60.48638289999999,-151.0571796
Sollentuna,Sweden,Sweden,1,59.4541218,17.9242952
Somersworth,New Hampshire,USA,1,43.26257409999999,-70.864769
South Bend,Indiana,USA,1,41.6763545,-86.25198979999999
South Burlington,Vermont,USA,1,44.4654257,-73.17718719999999
South Easton,Massachusetts,USA,1,42.0467781,-71.0806659
South Glastonbury,Connecticut,USA,1,41.6670603,-72.595888
South Kingstown,Rhode Island,USA,1,41.4409399,-71.5022778
South Lyon,Michigan,USA,5,42.46059,-83.6516063
South Surrey,British Columbia,Canada,3,49.0600519,-122.7992015
Southboro,Massachusetts,USA,1,42.3056501,-71.5245087
Southington,Connecticut,USA,2,41.5964869,-72.8776013
Southlake,Texas,USA,1,32.9412363,-97.1341783
Spittal an der Drau,Austria,Austria,1,46.79968,13.4928
Spokane,Washington,USA,1,47.6579711,-117.4235319
Spring City,Pennsylvania,USA,1,40.1767688,-75.5476876
Spring Lake,New Jersey,USA,1,40.1561625,-74.0271609
Springfield,Massachusetts,USA,1,42.1013104,-72.58927419999999
Springfield,Pennsylvania,USA,1,41.84924110000001,-76.7457872
Springfield,Virginia,USA,1,38.7892801,-77.18720359999999
Spruce Grove,Alberta,Canada,2,53.5412414,-113.9100733
St-Bruno-de-Montarville,Quebec,Canada,1,45.5298901,-73.3453766
St-François-de-Madawaska,New Brunswick,Canada,1,47.2479181,-68.7133532
St-Laurent,Quebec,Canada,1,45.5022961,-73.70606599999999
St-Pierre-les-Becquets,Quebec,Canada,1,46.4993973,-72.20196899999999
St. Albert,Alberta,Canada,7,53.6539037,-113.6292701
St. Catharines,Ontario,Canada,4,43.1593745,-79.2468626
St. Clair,Michigan,USA,1,42.8208653,-82.486024
St. Cloud,Minnesota,USA,5,45.5579451,-94.16324039999999
St. John's,Newfoundland and Labrador,Canada,2,47.5556097,-52.7452511
St. Louis,Missouri,USA,13,38.6270025,-90.19940419999999
St. Louis Park,Minnesota,USA,1,44.9597376,-93.3702186
St. Michael,Minnesota,USA,3,45.209964,-93.6649642
St. Paul,Minnesota,USA,4,44.9537029,-93.0899578
St. Petersburg,Russia,Russia,4,59.9310584,30.3609097
Stacy,Minnesota,USA,1,45.3980205,-92.9874404
Stamford,Connecticut,USA,2,41.0527986,-73.5394821
Staten Island,New York,USA,2,40.5795317,-74.1502007
Stavanger,Norway,Norway,1,58.9699756,5.7331073
Ste-Martine,Quebec,Canada,1,45.2532382,-73.797663
Stevens Point,Wisconsin,USA,1,44.52357920000001,-89.574563
Stevenson Ranch,California,USA,1,34.3931105,-118.5907538
Stillwater,Minnesota,USA,3,45.056004,-92.80884429999999
Stittsville,Ontario,Canada,2,45.2585131,-75.92077669999999
Stockholm,Sweden,Sweden,13,59.3327036,18.0656255
Stockhom,Sweden,Sweden,1,59.3327036,18.0656255
Stoney Creek,Ontario,Canada,1,43.2272182,-79.7195586
Stony Plain,Alberta,Canada,1,53.5291419,-114.0018178
Stoutsville,Ohio,USA,1,39.60478519999999,-82.8290631
Stratford,Ontario,Canada,1,43.3700007,-80.98222860000001
Stratham,New Hampshire,USA,1,43.0228677,-70.9163873
Strongsville,Ohio,USA,2,41.3144966,-81.83569
Stuart,Florida,USA,1,27.197548,-80.2528257
Suamico,Wisconsin,USA,1,44.6319369,-88.0392708
Sudbury,Massachusetts,USA,1,42.3834278,-71.4161725
Sudbury,Ontario,Canada,1,46.4917317,-80.99302899999999
Summerside,Prince Edward Island,Canada,1,46.39337769999999,-63.79023309999999
Sundsvall,Sweden,Sweden,2,62.390811,17.306927
Surrey,British Columbia,Canada,5,49.1913466,-122.8490125
Sussex,Wisconsin,USA,1,43.1336141,-88.2095451
Suwanee,Georgia,USA,1,34.0514898,-84.0712997
Sylvania,Ohio,USA,2,41.7189392,-83.7129935
Syosset,New York,USA,1,40.8262101,-73.502068
Syracuse,New York,USA,3,43.0494832,-76.14739770000001
Södertälje,Sweden,Sweden,1,59.197762,17.6201942
Taconite,Minnesota,USA,1,47.3127177,-93.3821497
Talsi,Latvia,Latvia,1,57.2459565,22.5853997
Tampa,Florida,USA,3,27.9516896,-82.45875269999999
Tawas City,Michigan,USA,1,44.26946119999999,-83.5146973
Tecumseh,Ontario,Canada,1,42.3117966,-82.8857592
Terrebonne,Quebec,Canada,2,45.6929818,-73.63311019999999
Tewksbury,Massachusetts,USA,1,42.6106478,-71.23422479999999
Thief River Falls,Minnesota,USA,1,48.1191353,-96.18114729999999
Thornhill,Ontario,Canada,1,43.8142552,-79.424025
Thorofare,New Jersey,USA,1,39.8422093,-75.19693459999999
Thousand Oaks,California,USA,1,34.1761133,-118.8487793
Thunder Bay,Ontario,Canada,1,48.3808951,-89.2476823
Tidaholm,Sweden,Sweden,1,58.1817692,13.9594737
Tinton Falls,New Jersey,USA,1,40.2987771,-74.0955271
Togliatti,Russia,Russia,1,53.508525,49.41821960000001
Toledo,Ohio,USA,1,41.6528052,-83.5378674
Tomakomai,Japan,Japan,1,42.63124639999999,141.6031222
Toronto,Ontario,Canada,26,43.653226,-79.3831843
Torrance,California,USA,1,33.8369217,-118.3407451
Torun,Poland,Poland,1,53.0137902,18.5984437
Trail,British Columbia,Canada,1,49.0965676,-117.7117301
Traverse City,Michigan,USA,3,44.7628849,-85.6210036
Trencin,Slovakia,Slovakia,1,48.884936,18.0335209
Trenton,Michigan,USA,2,42.1394858,-83.1782587
Trois-Rivières,Quebec,Canada,1,46.34298200000001,-72.5420716
Tsawwassen,British Columbia,Canada,1,49.018038,-123.0818253
Tukums,Latvia,Latvia,1,56.96708229999999,23.1545143
Tully,New York,USA,1,42.7981229,-76.1093695
Tustin,California,USA,1,33.7420005,-117.8236391
Twig,Minnesota,USA,1,46.8943846,-92.36463409999999
Twin Lake,Michigan,USA,1,43.36279220000001,-86.164783
Täby,Sweden,Sweden,1,59.4419,18.0703299
Umeå,Sweden,Sweden,1,63.8258471,20.2630354
Upper Saddle River,New Jersey,USA,1,41.0584387,-74.09834699999999
Urbandale,Iowa,USA,1,41.6293984,-93.76074109999999
Uusikaarlepyy,Finland,Finland,1,63.5217598,22.5303558
Uxbridge,Ontario,Canada,1,44.10940280000001,-79.12049979999999
Val-d'Or,Quebec,Canada,1,48.0987106,-77.7967676
Valencia,California,USA,1,34.419837,-118.5627013
Vallée-Jonction,Quebec,Canada,1,46.37758609999999,-70.9232928
Valrico,Florida,USA,1,27.9462615,-82.2420317
Vancouver,British Columbia,Canada,9,49.2827291,-123.1207375
Vantaa,Finland,Finland,2,60.29335239999999,25.0377686
Vasteras,Sweden,Sweden,1,59.60990049999999,16.5448091
Vaughan,Ontario,Canada,1,43.82622809999999,-79.5561668
Verona,Wisconsin,USA,2,42.990831,-89.53317729999999
Victoria,British Columbia,Canada,7,48.4284207,-123.3656444
Victoriaville,Quebec,Canada,1,46.0556724,-71.95895589999999
Vienna,Virginia,USA,1,38.9012225,-77.2652604
Virden,Manitoba,Canada,2,49.8572413,-100.92197
Virgil,Ontario,Canada,1,43.2196469,-79.1214455
Vitebsk,Belarus,Belarus,1,55.1926809,30.206359
Värmdö,Sweden,Sweden,1,59.3163663,18.4465719
Växjö,Sweden,Sweden,1,56.8790044,14.8058522
Waconia,Minnesota,USA,1,44.8504317,-93.7876429
Walden,New York,USA,1,41.5612048,-74.18848059999999
Wallace,Ontario,Canada,1,43.749514,-80.859955
Walnut Creek,California,USA,1,37.9100783,-122.0651819
Walpole,Massachusetts,USA,1,42.1470361,-71.2520606
Waltham,Massachusetts,USA,1,42.3764358,-71.23575009999999
Warman,Saskatchewan,Canada,2,52.3183662,-106.5750747
Warroad,Minnesota,USA,4,48.9052657,-95.31440409999999
Warwick,Rhode Island,USA,1,41.7001009,-71.4161671
Washington,Michigan,USA,1,42.7185255,-83.03546790000001
Wasilla,Alaska,USA,2,61.58087629999999,-149.4410597
Waterloo,Ontario,Canada,1,43.4642578,-80.5204096
Waukesha,Wisconsin,USA,1,43.0107836,-88.2291729
Wausau,Wisconsin,USA,3,44.9591352,-89.6301221
Wayland,Massachusetts,USA,1,42.3625953,-71.3614484
Wayne,New Jersey,USA,2,40.948903,-74.273578
Wayzata,Minnesota,USA,2,44.97413,-93.5066217
Welland,Ontario,Canada,3,42.9921579,-79.2482555
Wenonah,New Jersey,USA,1,39.791252,-75.14889389999999
West Bloomfield,Michigan,USA,1,42.5575353,-83.36136619999999
West Bridgewater,Massachusetts,USA,1,42.0189894,-71.00782149999999
West Chester,Pennsylvania,USA,2,39.959884,-75.6062135
West Fargo,North Dakota,USA,1,46.8769487,-96.89990569999999
West Kelowna,British Columbia,Canada,1,49.863612,-119.5644584
West Orange,New Jersey,USA,1,40.7882429,-74.2562099
West St. Paul,Manitoba,Canada,1,50.0277353,-97.10536379999999
West St. Paul,Minnesota,USA,1,44.9160768,-93.10160739999999
West Vancouver,British Columbia,Canada,4,49.3286251,-123.1601981
Westerville,Ohio,USA,1,40.1266689,-82.9318807
Weston,Massachusetts,USA,4,42.3667625,-71.3031132
Westport,Connecticut,USA,1,41.14143809999999,-73.3580987
Westwood,Massachusetts,USA,5,42.21398730000001,-71.2244987
Wexford,Pennsylvania,USA,3,40.6334426,-80.0594801
Weyburn,Saskatchewan,Canada,1,49.6632836,-103.8532906
Wheatfield,New York,USA,1,43.086889,-78.8895479
Whistler,British Columbia,Canada,1,50.11616859999999,-122.9535117
Whitby,Ontario,Canada,2,43.8997643,-78.9400809
White Lake,Michigan,USA,1,42.6561459,-83.4749162
White Rock,British Columbia,Canada,4,49.0253085,-122.802962
Whitehorse,Yukon,Canada,3,60.7197137,-135.0522761
Whitmore Lake,Michigan,USA,1,42.439479,-83.7438303
Wilcox,Saskatchewan,Canada,1,50.097934,-104.7225356
Williamsville,New York,USA,3,42.963947,-78.73780909999999
Willmar,Minnesota,USA,1,45.1223711,-95.048659
Wilmette,Illinois,USA,2,42.0722513,-87.7228384
Wilmington,Delaware,USA,1,39.744655,-75.5483909
Wilmington,Massachusetts,USA,1,42.5481714,-71.1724467
Winchester,Massachusetts,USA,1,42.452303,-71.1369959
Windermere,Florida,USA,1,28.4955593,-81.53479519999999
Windham,New Hampshire,USA,2,42.80719269999999,-71.2644119
Windsor,Ontario,Canada,3,42.3149367,-83.03636329999999
Winfield,Illinois,USA,1,41.8616956,-88.1609031
Wingham,Ontario,Canada,1,43.8879476,-81.3116601
Winkler,Manitoba,Canada,2,49.18021969999999,-97.93911729999999
Winnipeg,Manitoba,Canada,16,49.8954221,-97.1385145
Wolcott,Connecticut,USA,1,41.6023196,-72.9867718
Wood Ridge,New Jersey,USA,1,40.8498752,-74.0856929
Woodbridge,Ontario,Canada,4,43.7761753,-79.60924299999999
Woodbury,Minnesota,USA,6,44.9238552,-92.9593797
Woodcliff Lake,New Jersey,USA,1,41.02075869999999,-74.04950099999999
